LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	COF COR/COR - Est. - Imediato	0.32	0.37	0.35	0.03	6	J53965	1/30/2019	0.37	0.32	0.37		
1	15TSY32MR	COF NT/NT - Din.	0.30	0.30	0.30	0.00	1	J53779	1/11/2019	0.30				
1	15TSY32MR	COF NT/NT - Din.	0.19	0.21	0.20	0.01	2	J53783	1/11/2019	0.21	0.19	0.21		
1	15TSY32MR	COF NT/NT - Din.	0.22	0.22	0.22	0.00	3	J53963	1/29/2019	0.22	0.22	0.22		
1	15TSY32MR	COF NT/NT - Din.	0.21	0.24	0.22	0.02	4	J53964	1/30/2019	0.24	0.22	0.21		
1	15TSY32MR	COF COR/COR - Din.	0.27	0.28	0.28	0.01	1	J53779	1/11/2019	0.28	0.27	0.28		
1	15TSY32MR	COF COR/COR - Din.	0.22	0.23	0.23	0.01	2	J53783	1/11/2019	0.23	0.23	0.22		
1	15TSY32MR	COF COR/COR - Din.	0.20	0.22	0.21	0.01	3	J53963	1/29/2019	0.21	0.22	0.20		
1	15TSY32MR	COF COR/COR - Din.	0.20	0.24	0.21	0.02	4	J53964	1/30/2019	0.20	0.24	0.20		
1	15TSY32MR	COF  NT/NT - Est.	0.35	0.42	0.39	0.04	1	J53779	1/11/2019	0.35	0.42	0.39		
1	15TSY32MR	COF  NT/NT - Est.	0.37	0.45	0.41	0.04	2	J53783	1/11/2019	0.37	0.45	0.42		
1	15TSY32MR	COF  NT/NT - Est.	0.26	0.28	0.27	0.01	3	J53963	1/29/2019	0.28	0.26	0.27		
1	15TSY32MR	COF  NT/NT - Est.	0.25	0.31	0.27	0.03	4	J53964	1/30/2019	0.31	0.26	0.25		
1	15TSY32MR	COF COR/COR - Est.	0.38	0.45	0.42	0.04	1	J53779	1/11/2019	0.45	0.38	0.44		
1	15TSY32MR	COF COR/COR - Est.	0.27	0.28	0.27	0.01	2	J53783	1/11/2019	0.27	0.27	0.28		
1	15TSY32MR	COF COR/COR - Est.	0.22	0.24	0.23	0.01	3	J53963	1/29/2019	0.24	0.24	0.22		
1	15TSY32MR	COF COR/COR - Est.	0.22	0.27	0.24	0.03	4	J53964	1/30/2019	0.22	0.27	0.22		
1	15TSY32MR	Força de Tração DM	140.00	155.00	148.33	7.64	1	J53779	1/11/2019	150.00	155.00	140.00		
1	15TSY32MR	Força de Tração DM	149.00	168.00	159.00	9.54	2	J53783	1/11/2019	149.00	168.00	160.00		
1	15TSY32MR	Força de Tração DM	133.00	156.00	143.00	11.79	3	J53963	1/29/2019	133.00	156.00	140.00		
1	15TSY32MR	Força de Tração DT	242.00	254.00	247.33	6.11	1	J53779	1/11/2019	246.00	242.00	254.00		
1	15TSY32MR	Força de Tração DT	239.00	251.00	244.00	6.24	2	J53783	1/11/2019	239.00	251.00	242.00		
1	15TSY32MR	Força de Tração DT	228.00	258.00	240.33	15.70	3	J53963	1/29/2019	258.00	228.00	235.00		
1	15TSY32MR	Alongamento DM	179.00	207.00	195.00	14.42	1	J53779	1/11/2019	199.00	207.00	179.00		
1	15TSY32MR	Alongamento DM	200.00	225.00	212.00	12.53	2	J53783	1/11/2019	200.00	225.00	211.00		
1	15TSY32MR	Alongamento DM	162.00	200.00	175.33	21.39	3	J53963	1/29/2019	162.00	200.00	164.00		
1	15TSY32MR	Alongamento DT	44.00	49.00	46.67	2.52	1	J53779	1/11/2019	44.00	49.00	47.00		
1	15TSY32MR	Alongamento DT	39.00	39.00	39.00	0.00	2	J53783	1/11/2019	39.00	39.00	39.00		
1	15TSY32MR	Alongamento DT	33.00	50.00	40.67	8.62	3	J53963	1/29/2019	50.00	33.00	39.00		
1	15TSY32MR	Módulo Elástico DM	1423.00	1509.00	1459.00	44.68	1	J53779	1/11/2019	1445.00	1509.00	1423.00		
1	15TSY32MR	Módulo Elástico DM	1306.00	1497.00	1419.67	100.55	2	J53963	1/29/2019	1497.00	1456.00	1306.00		
1	15TSY32MR	Módulo Elástico DT	2535.00	2736.00	2666.00	113.54	1	J53779	1/11/2019	2535.00	2727.00	2736.00		
1	15TSY32MR	Módulo Elástico DT	2403.00	2663.00	2505.67	138.35	2	J53963	1/29/2019	2451.00	2663.00	2403.00		
1	15TSY32MR	Estabilidade Dimensional DM	4.00	4.00	4.00	0.00	1	J53779	1/11/2019	4.00	4.00	4.00		
1	15TSY32MR	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	2	J53963	1/29/2019	5.00	5.00	5.00	5.00	5.00
1	15TSY32MR	Estabilidade Dimensional DT	2.00	2.00	2.00	0.00	1	J53779	1/11/2019	2.00	2.00	2.00		
1	15TSY32MR	Estabilidade Dimensional DT	2.00	3.00	2.20	0.45	2	J53963	1/29/2019	3.00	2.00	2.00	2.00	2.00
1	15TSY32MR	Brilho 45°	103.00	104.00	103.67	0.58	1	J53779	1/11/2019	103.00	104.00	104.00		
1	15TSY32MR	Brilho 45°	103.00	104.00	103.67	0.58	2	J53963	1/29/2019	104.00	103.00	104.00		
1	15TSY32MR	Haze/difusão	1.10	1.20	1.17	0.06	1	J53779	1/11/2019	1.10	1.20	1.20		
1	15TSY32MR	Haze/difusão	1.30	1.30	1.30	0.00	2	J53963	1/29/2019	1.30	1.30	1.30		
1	15TSY32MR	Força de Selagem NT/NT	380.00	417.00	401.33	19.14	1	J53779	1/11/2019	380.00	417.00	407.00		
1	15TSY32MR	Força de Selagem NT/NT	345.00	438.00	391.67	46.50	2	J53783	1/11/2019	345.00	438.00	392.00		
1	15TSY32MR	Força de Selagem NT/NT	328.00	409.00	363.00	41.61	3	J53786	1/11/2019	352.00	409.00	328.00		
1	15TSY32MR	Força de Selagem NT/NT	342.00	426.00	383.67	42.00	4	J53788	1/12/2019	426.00	342.00	383.00		
1	15TSY32MR	Força de Selagem NT/NT	293.00	371.00	339.33	41.02	5	J53963	1/29/2019	354.00	293.00	371.00		
1	15TSY32MR	Força de Selagem NT/NT	295.00	371.00	340.33	40.07	6	J53965	1/30/2019	371.00	295.00	355.00		
1	15TSY32MR	Força de selagem COR/COR	417.00	571.00	472.00	85.91	1	J53779	1/11/2019	571.00	428.00	417.00		
1	15TSY32MR	Força de selagem COR/COR	435.00	623.00	545.33	98.16	2	J53783	1/11/2019	578.00	623.00	435.00		
1	15TSY32MR	Força de selagem COR/COR	352.00	509.00	408.33	87.39	3	J53786	1/11/2019	364.00	509.00	352.00		
1	15TSY32MR	Força de selagem COR/COR	335.00	419.00	376.67	42.00	4	J53788	1/12/2019	419.00	335.00	376.00		
1	15TSY32MR	Força de selagem COR/COR	338.00	398.00	361.33	32.15	5	J53963	1/29/2019	398.00	348.00	338.00		
1	15TSY32MR	Força de selagem COR/COR	386.00	393.00	389.50	4.95	6	J53965	1/30/2019	393.00	386.00			
1	15TSY32MR	COF NT/NT - din - 24h	0.30	0.33	0.32	0.02	1	J53779	1/11/2019	0.30	0.32	0.33		
1	15TSY32MR	COF NT/NT - est. - 24h	0.35	0.42	0.39	0.04	1	J53779	1/11/2019	0.35	0.42	0.39		
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	1	J53779	1/11/2019	40.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	2	J53780	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	3	J53781	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	4	J53782	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	5	J53783	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	6	J53784	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	7	J53785	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	8	J53786	1/11/2019	40.00				
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	9	J53787	1/11/2019	40.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	10	J53788	1/12/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	11	J53789	1/12/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	12	J53790	1/12/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	13	J53963	1/29/2019	40.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	14	J53964	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	15	J53965	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	16	J53966	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	17	J53967	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	18	J53968	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	19	J53969	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	20	J53970	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	1	J53779	1/11/2019	42.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	2	J53780	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	3	J53781	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	4	J53782	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	5	J53783	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	36.00	36.00	36.00	0.00	6	J53784	1/11/2019	36.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	7	J53785	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	8	J53786	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	9	J53787	1/11/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	10	J53788	1/12/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	11	J53789	1/12/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	12	J53790	1/12/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	13	J53963	1/29/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	14	J53964	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	15	J53965	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	16	J53966	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	17	J53967	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	18	J53968	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	19	J53969	1/30/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	20	J53970	1/30/2019	38.00				
1	17EP 440/32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	1	J53768	1/10/2019	42.00	42.00	40.00	42.00	40.00
1	17EP 440/32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	2	J53769	1/10/2019	38.00	38.00	38.00	38.00	38.00
1	17EP 440/32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	3	J53770	1/10/2019	40.00	40.00	40.00	42.00	40.00
1	17EP 440/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	4	J53771	1/10/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	5	J53772	1/10/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	6	J53773	1/10/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	7	J53774	1/10/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	8	J53775	1/10/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	9	J53776	1/11/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	10	J53777	1/11/2019	44.00	42.00	42.00	44.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	11	J53778	1/11/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Espessura	17.20	17.20	17.20	0.00	1	J53768	1/10/2019	17.20				
1	17EP 440/32MR	Espessura	17.20	17.20	17.20	0.00	2	J53769	1/10/2019	17.20				
1	17EP 440/32MR	Espessura	17.10	17.10	17.10	0.00	3	J53770	1/10/2019	17.10				
1	17EP 440/32MR	Espessura	16.90	16.90	16.90	0.00	4	J53771	1/10/2019	16.90				
1	17EP 440/32MR	Espessura	17.10	17.10	17.10	0.00	5	J53772	1/10/2019	17.10				
1	17EP 440/32MR	Espessura	17.20	17.20	17.20	0.00	6	J53773	1/10/2019	17.20				
1	17EP 440/32MR	Espessura	17.20	17.20	17.20	0.00	7	J53774	1/10/2019	17.20				
1	17EP 440/32MR	Espessura	17.10	17.10	17.10	0.00	8	J53775	1/10/2019	17.10				
1	17EP 440/32MR	Espessura	16.90	16.90	16.90	0.00	9	J53776	1/11/2019	16.90				
1	17EP 440/32MR	Espessura	16.90	16.90	16.90	0.00	10	J53777	1/11/2019	16.90				
1	17EP 440/32MR	Espessura	16.80	16.80	16.80	0.00	11	J53778	1/11/2019	16.80				
1	17EP 440/32MR	Gramatura	15.60	15.60	15.60	0.00	1	J53768	1/10/2019	15.60				
1	17EP 440/32MR	Gramatura	15.60	15.60	15.60	0.00	2	J53769	1/10/2019	15.60				
1	17EP 440/32MR	Gramatura	15.50	15.50	15.50	0.00	3	J53770	1/10/2019	15.50				
1	17EP 440/32MR	Gramatura	15.30	15.30	15.30	0.00	4	J53771	1/10/2019	15.30				
1	17EP 440/32MR	Gramatura	15.50	15.50	15.50	0.00	5	J53772	1/10/2019	15.50				
1	17EP 440/32MR	Gramatura	15.60	15.60	15.60	0.00	6	J53773	1/10/2019	15.60				
1	17EP 440/32MR	Gramatura	15.60	15.60	15.60	0.00	7	J53774	1/10/2019	15.60				
1	17EP 440/32MR	Gramatura	15.40	15.40	15.40	0.00	8	J53775	1/10/2019	15.40				
1	17EP 440/32MR	Gramatura	15.20	15.20	15.20	0.00	9	J53776	1/11/2019	15.20				
1	17EP 440/32MR	Gramatura	15.30	15.30	15.30	0.00	10	J53777	1/11/2019	15.30				
1	17EP 440/32MR	Gramatura	15.20	15.20	15.20	0.00	11	J53778	1/11/2019	15.20				
1	17EP 440/32MR	Rendimento	64.10	64.10	64.10	0.00	1	J53768	1/10/2019	64.10				
1	17EP 440/32MR	Densidade	0.91	0.91	0.91	0.00	1	J53768	1/10/2019	0.91				
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.17	0.24	0.21	0.03	1	J53768	1/10/2019	0.24	0.22	0.17	0.20	0.22
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.19	0.23	0.21	0.02	2	J53769	1/10/2019	0.22	0.22	0.19	0.19	0.23
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.19	0.26	0.23	0.03	3	J53770	1/10/2019	0.24	0.22	0.19	0.23	0.26
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.22	0.26	0.23	0.02	4	J53771	1/10/2019	0.24	0.23	0.26	0.22	0.22
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.22	0.28	0.24	0.02	5	J53772	1/10/2019	0.28	0.24	0.22	0.24	0.24
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.20	0.30	0.24	0.04	6	J53773	1/10/2019	0.23	0.30	0.22	0.20	0.26
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.21	0.29	0.25	0.03	7	J53774	1/10/2019	0.29	0.22	0.26	0.26	0.21
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.26	0.30	0.28	0.02	8	J53775	1/10/2019	0.26	0.28	0.28	0.30	0.30
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.25	0.27	0.26	0.01	9	J53776	1/11/2019	0.26	0.25	0.27	0.26	0.27
