LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Gramatura	13.80	13.80	13.80	0.00	5	J52772	9/25/2018	13.80				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	6	J52773	9/25/2018	13.50				
1	15TSY32MR	Gramatura	13.60	13.60	13.60	0.00	7	J52774	9/25/2018	13.60				
1	15TSY32MR	Rendimento	71.90	71.90	71.90	0.00	1	J52768	9/24/2018	71.90				
1	15TSY32MR	Densidade	0.91	0.91	0.91	0.00	1	J52768	9/24/2018	0.91				
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.27	0.27	0.27	0.00	1	J52768	9/24/2018	0.27	0.27	0.27		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.27	0.29	0.28	0.01	2	J52770	9/24/2018	0.27	0.29	0.29		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.38	0.39	0.39	0.01	1	J52768	9/24/2018	0.38	0.39	0.39		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.31	0.34	0.33	0.02	2	J52770	9/24/2018	0.34	0.34	0.31		
1	15TSY32MR	COF NT/NT - Est. Imediato	0.33	0.33	0.33	0.00	1	J52768	9/24/2018	0.33				
1	15TSY32MR	COF NT/NT - Est. Imediato	0.34	0.35	0.34	0.01	2	J52770	9/24/2018	0.35	0.34	0.34		
1	15TSY32MR	COF COR/COR - Est. - Imediato	0.43	0.43	0.43	0.00	1	J52768	9/24/2018	0.43				
1	15TSY32MR	COF COR/COR - Est. - Imediato	0.38	0.43	0.40	0.03	2	J52770	9/24/2018	0.40	0.43	0.38		
1	15TSY32MR	COF NT/NT - Din.	0.21	0.23	0.22	0.01	1	J52768	9/24/2018	0.23	0.21	0.21		
1	15TSY32MR	COF COR/COR - Din.	0.22	0.23	0.23	0.01	1	J52768	9/24/2018	0.23	0.23	0.22		
1	15TSY32MR	COF  NT/NT - Est.	0.24	0.37	0.29	0.07	1	J52768	9/24/2018	0.37	0.25	0.24		
1	15TSY32MR	COF COR/COR - Est.	0.24	0.28	0.26	0.02	1	J52768	9/24/2018	0.28	0.26	0.24		
1	15TSY32MR	Força de Tração DM	130.00	135.00	132.00	2.65	1	J52768	9/24/2018	135.00	130.00	131.00		
1	15TSY32MR	Força de Tração DT	239.00	263.00	254.33	13.32	1	J52768	9/24/2018	239.00	261.00	263.00		
1	15TSY32MR	Alongamento DM	148.00	159.00	151.67	6.35	1	J52768	9/24/2018	148.00	148.00	159.00		
1	15TSY32MR	Alongamento DT	46.00	57.00	52.33	5.69	1	J52768	9/24/2018	46.00	54.00	57.00		
1	15TSY32MR	Módulo Elástico DM	1468.00	1527.00	1494.33	30.01	1	J52768	9/24/2018	1488.00	1468.00	1527.00		
1	15TSY32MR	Módulo Elástico DT	2719.00	2792.00	2743.67	41.86	1	J52768	9/24/2018	2719.00	2720.00	2792.00		
1	15TSY32MR	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	1	J52768	9/24/2018	5.00				
1	15TSY32MR	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	1	J52768	9/24/2018	3.00				
1	15TSY32MR	Brilho 45°	104.00	104.00	104.00	0.00	1	J52768	9/24/2018	104.00				
1	15TSY32MR	Haze/difusão	1.30	1.30	1.30	0.00	1	J52768	9/24/2018	1.30				
1	15TSY32MR	Força de Selagem NT/NT	324.00	454.00	389.33	65.00	1	J52768	9/24/2018	324.00	390.00	454.00		
1	15TSY32MR	Força de Selagem NT/NT	407.00	499.00	439.00	52.00	2	J52770	9/24/2018	499.00	407.00	411.00		
1	15TSY32MR	Força de selagem COR/COR	345.00	402.00	381.67	31.82	1	J52768	9/24/2018	398.00	402.00	345.00		
1	15TSY32MR	Força de selagem COR/COR	323.00	404.00	359.00	41.24	2	J52770	9/24/2018	404.00	323.00	350.00		
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	1	J52768	9/24/2018	40.00				
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	2	J52769	9/24/2018	40.00				
1	15TSY32MR	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	3	J52770	9/24/2018	42.00				
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	4	J52771	9/25/2018	40.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	5	J52772	9/25/2018	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	6	J52773	9/25/2018	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	7	J52774	9/25/2018	40.00				
1	15TSY32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	1	J52768	9/24/2018	40.00				
1	15TSY32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	2	J52769	9/24/2018	40.00				
1	15TSY32MR	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	3	J52770	9/24/2018	42.00				
1	15TSY32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	4	J52771	9/25/2018	40.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	5	J52772	9/25/2018	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	6	J52773	9/25/2018	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	7	J52774	9/25/2018	40.00				
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	1	J52710	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	2	J52711	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17EP 440/32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	3	J52712	9/18/2018	44.00	44.00	44.00	44.00	44.00
1	17EP 440/32MR	Espessura	17.20	17.20	17.20	0.00	1	J52710	9/18/2018	17.20				
1	17EP 440/32MR	Espessura	17.00	17.00	17.00	0.00	2	J52711	9/18/2018	17.00				
1	17EP 440/32MR	Espessura	17.10	17.10	17.10	0.00	3	J52712	9/18/2018	17.10				
1	17EP 440/32MR	Gramatura	15.50	15.50	15.50	0.00	1	J52710	9/18/2018	15.50				
1	17EP 440/32MR	Gramatura	15.30	15.30	15.30	0.00	2	J52711	9/18/2018	15.30				
1	17EP 440/32MR	Gramatura	15.50	15.50	15.50	0.00	3	J52712	9/18/2018	15.50				
1	17EP 440/32MR	Rendimento	64.50	64.50	64.50	0.00	1	J52710	9/18/2018	64.50				
1	17EP 440/32MR	Densidade	0.90	0.90	0.90	0.00	1	J52710	9/18/2018	0.90				
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.22	0.27	0.25	0.02	1	J52710	9/18/2018	0.27	0.25	0.23	0.22	0.26
1	17EP 440/32MR	COF NT/NT - DIN. Imediato	0.25	0.27	0.26	0.01	2	J52712	9/18/2018	0.27	0.25			
1	17EP 440/32MR	COF COR/COR - Din. - Imediato	0.38	0.51	0.46	0.06	1	J52710	9/18/2018	0.49	0.38	0.42	0.49	0.51
1	17EP 440/32MR	COF NT/NT - Est. Imediato	0.29	0.39	0.32	0.04	1	J52710	9/18/2018	0.39	0.29	0.30	0.29	0.32
1	17EP 440/32MR	COF NT/NT - Est. Imediato	0.34	0.34	0.34	0.00	2	J52712	9/18/2018	0.34				
1	17EP 440/32MR	COF COR/COR - Est. - Imediato	0.47	0.60	0.53	0.05	1	J52710	9/18/2018	0.55	0.47	0.51	0.54	0.60
1	17EP 440/32MR	Força de Tração DM	139.00	156.00	149.33	9.07	1	J52710	9/18/2018	156.00	153.00	139.00		
1	17EP 440/32MR	Força de Tração DT	248.00	273.00	263.33	13.43	1	J52710	9/18/2018	269.00	273.00	248.00		
1	17EP 440/32MR	Alongamento DM	182.00	231.00	209.00	24.88	1	J52710	9/18/2018	231.00	214.00	182.00		
1	17EP 440/32MR	Alongamento DT	46.00	51.00	48.67	2.52	1	J52710	9/18/2018	49.00	51.00	46.00		
1	17EP 440/32MR	Módulo Elástico DM	1472.00	1607.00	1524.00	72.64	1	J52710	9/18/2018	1493.00	1472.00	1607.00		
1	17EP 440/32MR	Módulo Elástico DT	2894.00	3124.00	3003.33	115.42	1	J52710	9/18/2018	3124.00	2894.00	2992.00		
1	17EP 440/32MR	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	1	J52710	9/18/2018	5.00				
1	17EP 440/32MR	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	1	J52710	9/18/2018	3.00				
1	17EP 440/32MR	Brilho 45°	103.00	104.00	103.67	0.58	1	J52710	9/18/2018	104.00	103.00	104.00		
1	17EP 440/32MR	Haze/difusão	1.50	1.70	1.60	0.10	1	J52710	9/18/2018	1.60	1.70	1.50		
1	17EP 440/32MR	Força de Selagem NT/NT	312.00	369.00	336.67	29.26	1	J52710	9/18/2018	312.00	369.00	329.00		
1	17EP 440/32MR	Força de selagem COR/COR	407.00	431.00	422.00	13.08	1	J52710	9/18/2018	407.00	428.00	431.00		
1	17EP 440/32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	1	J52710	9/18/2018	40.00				
1	17EP 440/32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	2	J52711	9/18/2018	40.00				
1	17EP 440/32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	3	J52712	9/18/2018	40.00				
1	17EP 440/32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	1	J52710	9/18/2018	38.00				
1	17EP 440/32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	2	J52711	9/18/2018	40.00				
1	17EP 440/32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	3	J52712	9/18/2018	40.00				
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.40	0.89	1	J52514	9/2/2018	42.00	42.00	42.00	44.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.60	0.89	2	J52515	9/2/2018	44.00	44.00	44.00	44.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	3	J52516	9/2/2018	40.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	4	J52517	9/2/2018	42.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.40	2.19	5	J52518	9/2/2018	42.00	42.00	38.00	42.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	6	J52519	9/2/2018	42.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.40	1.67	7	J52520	9/2/2018	40.00	42.00	38.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	8	J52521	9/2/2018	42.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	9	J52522	9/2/2018	42.00	42.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	10	J52523	9/2/2018	42.00	40.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	11	J52524	9/2/2018	42.00	40.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.00	1.41	12	J52525	9/3/2018	42.00	42.00	40.00	42.00	44.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.40	1.67	13	J52526	9/3/2018	42.00	44.00	40.00	42.00	44.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	39.60	1.67	14	J52527	9/3/2018	40.00	40.00	38.00	42.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	2.00	15	J52528	9/3/2018	42.00	42.00	38.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	16	J52529	9/3/2018	40.00	38.00	38.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	39.60	1.67	17	J52530	9/3/2018	42.00	40.00	38.00	38.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	18	J52531	9/3/2018	40.00	40.00	38.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.40	1.67	19	J52532	9/3/2018	42.00	44.00	40.00	44.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.40	0.89	20	J52533	9/3/2018	42.00	42.00	42.00	44.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.00	1.41	21	J52534	9/3/2018	42.00	42.00	40.00	44.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.20	1.10	22	J52535	9/3/2018	44.00	44.00	42.00	44.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	23	J52536	9/4/2018	42.00	42.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	44.00	41.60	2.19	24	J52537	9/4/2018	42.00	42.00	38.00	42.00	44.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	39.20	1.79	25	J52538	9/4/2018	42.00	40.00	38.00	38.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	26	J52539	9/4/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	27	J52540	9/4/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	28	J52541	9/4/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	29	J52542	9/4/2018	40.00	40.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	30	J52544	9/4/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	31	J52545	9/4/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	32	J52546	9/5/2018	42.00	40.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	33	J52567	9/7/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	34	J52568	9/7/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	35	J52569	9/7/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	36	J52570	9/7/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	37	J52571	9/7/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	38	J52572	9/7/2018	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	39	J52573	9/7/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	40	J52574	9/7/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	41	J52575	9/7/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	42	J52576	9/7/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	43	J52578	9/7/2018	42.00	40.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	44	J52580	9/7/2018	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	45	J52581	9/8/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	46	J52582	9/8/2018	40.00	40.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	47	J52583	9/8/2018	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	48	J52584	9/8/2018	38.00	40.00	38.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	49	J52585	9/8/2018	38.00	40.00	38.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	50	J52586	9/8/2018	38.00	40.00	38.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	51	J52587	9/8/2018	38.00	40.00	38.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	46.00	44.00	2.00	52	J52588	9/8/2018	42.00	46.00	44.00	46.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	39.60	1.67	53	J52589	9/8/2018	40.00	42.00	38.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	1.41	54	J52590	9/8/2018	40.00	40.00	38.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	55	J52591	9/8/2018	42.00	40.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	56	J52594	9/8/2018	40.00	40.00	38.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	44.00	41.20	1.79	57	J52597	9/9/2018	42.00	40.00	40.00	44.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	58	J52599	9/9/2018	42.00	42.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	59	J52600	9/9/2018	42.00	40.00	42.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	1.41	60	J52601	9/9/2018	40.00	42.00	38.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	61	J52602	9/9/2018	40.00	42.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	62	J52603	9/9/2018	40.00	42.00	42.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	63	J52604	9/9/2018	40.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.40	1.67	64	J52605	9/9/2018	40.00	42.00	38.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	65	J52681	9/16/2018	40.00	42.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	66	J52682	9/16/2018	44.00	44.00	44.00	44.00	44.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	67	J52683	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	68	J52684	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	69	J52685	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	70	J52686	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	71	J52687	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	72	J52688	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	73	J52689	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	74	J52690	9/16/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	75	J52691	9/17/2018	42.00	44.00	44.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	76	J52692	9/17/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	77	J52693	9/17/2018	42.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	78	J52694	9/17/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	79	J52695	9/17/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	80	J52704	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	81	J52705	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	82	J52706	9/18/2018	38.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	83	J52708	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	84	J52709	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	85	J52713	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	86	J52714	9/18/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	87	J52715	9/19/2018	42.00	42.00	42.00	42.00	
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	88	J52716	9/19/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	2.00	89	J52717	9/19/2018	40.00	42.00	38.00	42.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.80	1.79	90	J52718	9/19/2018	42.00	42.00	40.00	42.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.40	1.67	91	J52719	9/19/2018	40.00	42.00	40.00	42.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	92	J52720	9/19/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	93	J52721	9/19/2018	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	94	J52722	9/19/2018	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.60	0.89	95	J52723	9/19/2018	44.00	44.00	44.00	42.00	44.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.20	1.10	96	J52724	9/20/2018	44.00	44.00	44.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	97	J52725	9/20/2018	44.00	44.00	44.00	44.00	44.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	1.41	98	J52726	9/20/2018	38.00	40.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.40	1.67	99	J52727	9/20/2018	38.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	100	J52728	9/20/2018	38.00	40.00	40.00	38.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	101	J52729	9/20/2018	38.00	40.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	102	J52730	9/20/2018	38.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	103	J52731	9/20/2018	38.00	40.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	2.00	104	J52732	9/20/2018	38.00	42.00	42.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.80	1.79	105	J52775	9/25/2018	38.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.80	1.79	106	J52776	9/25/2018	38.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	107	J52777	9/25/2018	38.00	40.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	39.60	1.67	108	J52778	9/25/2018	38.00	40.00	40.00	42.00	38.00
